NEW_SMILES,similarity,ppIC$_{50}$ Ridge,ppIC$_{50}$ SVR,ppIC$_{50}$ RFR,mean,std
O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3csc(Cl)c3)c3ccccc23)C1,0.7857142857142857,6.268414146270214,6.350866397062497,6.147159577121971,6.255480040151561,0.1024674848348829
O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3c[nH]c(Cl)c3)c3ccccc23)C1,0.7857142857142857,5.917097398025931,6.141448011945638,6.088897649197476,6.049147686389682,0.1173385876383088
O=C(c1ccc2c(c1)=CCC=2)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,0.7857142857142857,6.195510668829178,6.539770525795418,6.191796307639375,6.30902583408799,0.1998393947226842
O=C(c1coc(O)c1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,0.7818181818181819,5.963211159148679,6.224760499504756,6.050028703175371,6.079333453942936,0.133214453695297
Cc1ncc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cn1,0.7818181818181819,6.288506897488016,6.649807241598907,6.186164319138408,6.374826152741778,0.2435763745883436
O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3csc(O)c3)c3ccccc23)C1,0.7818181818181819,5.997382830441416,6.354138630824353,6.129916398810963,6.160479286692244,0.1803309259762463
O=C(c1csc(O)c1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,0.7818181818181819,5.938094995020638,6.279222733278651,6.121269545832932,6.112862424710741,0.1707191940480896
Nn1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)c1,0.7818181818181819,6.160757698842051,6.435009995040131,6.17216864034232,6.255978778074834,0.155150523307326
O=C(c1cccc(CO)c1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,0.7818181818181819,6.144033149150425,6.320822620858642,6.178706948638962,6.214520906216009,0.0936782204928958
Cn1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)c1,0.7818181818181819,6.238172978556459,6.622703602594902,6.195668999853095,6.352181860334817,0.235240636004873
